MDT_CORRIDOR_ID,SMS_REFPOST_OFFSET,CITY,COUNTY,Month,Year,SMS_TIME,SMT_CRASH_OCC_DAY_OF_WEEK,JUNCTION_RELATED,ROADWAY_RELATED,WEATHER_COND,ROAD_COND,LIGHT_COND,CRASH_SEVERITY,COLLISION_TYPE,LATITUDE,LONGITUDE,Ennis Distance,Virginia City Distance
C000013N,071+0.515,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,18:10,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,UNKNOWN,DOMESTIC ANIMAL,45.64786441,-111.7471947,20.64339692,26.19267803
C000013N,071+0.938,,MADISON,November,2015,18:27,MON,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,45.65378676,-111.7494036,21.05623537,26.53704783
C000013N,072+0.383,,MADISON,October,2015,19:50,THU,UNKNOWN,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),DOMESTIC ANIMAL,45.66005669,-111.7519264,21.49411876,26.90103114
C000013N,072+0.832,,MADISON,June,2014,12:25,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.66514333,-111.757735,21.85914527,27.13790199
C000013N,073+0.277,NOT IN CITY LIMITS,MADISON,MARCH,2017,1:05,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),DOMESTIC ANIMAL,45.67056189,-111.7625561,22.24699445,27.41698935
C000013N,073+0.868,,MADISON,March,2014,6:40,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.67782151,-111.7691846,22.77030075,27.79504772
C000013N,075+0.150,,MADISON,February,2013,20:00,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.69361667,-111.78331,23.91904749,28.64708312
C000013N,075+0.250,,MADISON,April,2015,6:30,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.69486833,-111.7840183,24.0086058,28.7212746
C000013N,075+0.510,,MADISON,January,2014,15:00,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.69862,-111.7850433,24.27157374,28.95817422
C000013N,075+0.520,,MADISON,July,2013,15:10,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.69881,-111.7853033,24.2859498,28.96755134
C000013N,075+0.650,,MADISON,April,2016,18:35,THU,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.70046654,-111.7859301,24.4029654,29.07014259
C000013N,076+0.018,,MADISON,January,2016,7:35,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.70763345,-111.788373,24.90795902,29.51863519
C000013N,076+0.297,,MADISON,July,2015,19:15,WED,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,"LEFT TURN, SAME DIRECTION",45.7117008,-111.7885531,25.18827047,29.78850089
C000013N,077+0.094,,MADISON,May,2016,22:40,SAT,INTERSECTION,MEDIAN,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.72263929,-111.7840646,25.91794269,30.57440824
C000013N,077+0.930,NOT IN CITY LIMITS,MADISON,OCTOBER,2017,1:10,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),DOMESTIC ANIMAL,45.73392503,-111.7776555,26.66697937,31.40689854
C000013N,077+0.930,NOT IN CITY LIMITS,MADISON,OCTOBER,2017,1:25,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,DOMESTIC ANIMAL,45.73392424,-111.7776594,26.66694043,31.40679806
C000013N,078+0.347,,MADISON,January,2016,0:00,THU,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.73942429,-111.7744313,27.0335214,31.8139128
C000013N,080+0.261,,MADISON,December,2015,14:00,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,44.71666667,111.4666667,5676.347266,5674.67137
C000015N,085+0.780,,MADISON,June,2013,14:35,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.53180833,-112.7024083,48.68141206,40.39696211
C000015N,085+0.780,,MADISON,July,2013,21:10,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DUSK,POSSIBLE INJURY ACCIDENT,WILD ANIMAL,45.53182706,-112.702397,48.6812107,40.39698194
C000015N,085+0.960,,MADISON,June,2013,6:00,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,WILD ANIMAL,45.53432333,-112.70092,48.65609163,40.4013485
C000015N,086+0.030,,MADISON,July,2015,5:35,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.53523,-112.7002033,48.63871682,40.39518575
